-349.658217701 	-102.205816326	-33.9196447634
-349.21165936 	-67.5835193711	-31.8268105028
-344.748105679 	-36.3317025277	48.9738130402
-330.027947601 	-47.3795540733	122.958185037
-328.926350861 	-93.5047582936	-12.1333412514
-322.211917364 	-90.423342843	-7.47176960705
-321.836284829 	-170.670161025	-154.666145762
-321.488392576 	-12.6303018015	143.497720133
-320.439884448 	-104.753355193	-43.5922032751
-318.999777818 	-152.263836377	-95.012495774
-316.218681262 	-5.42598636585	136.309470345
-315.390840252 	-149.336787667	-137.80788483
-314.803519286 	-160.76031339	-151.563846572
-308.825937291 	-176.473384904	-105.310713005
-307.60911485 	6.88963378467	83.1171882637
-305.559324912 	-142.437649265	-96.5923327096
-305.128929553 	-143.357320423	-145.338717375
-304.101483665 	-19.3729344785	44.0990152424
-304.051919819 	-47.1515073668	126.375191662
-303.379220423 	-107.123105354	4.65351076749
-298.914544546 	-119.014310669	-47.5614436419
-297.701794695 	-65.0128017645	-46.6831192354
-297.53958282 	-65.751194766	-42.4009040825
-297.289824535 	-136.257617834	-122.631130784
-296.508168416 	-55.6800051073	-25.5692472006
-295.126310615 	-109.736263015	-137.513064752
-295.040100603 	-181.996120876	-154.182450439
-292.224929237 	-0.567356657841	42.3272806148
-292.165553218 	5.91782682271	140.228398161
-291.433208858 	-88.9927397756	-76.9392278166
-290.648719188 	-30.3158901536	112.338317781
-290.56556881 	-3.55456817617	136.963168111
-288.891597783 	-4.742983916	134.451519861
-285.557552815 	0.890081066159	133.940682928
-285.382722258 	-87.8624745622	-91.174168983
-284.237731064 	-91.4987696043	-40.8226311107
-284.194017745 	-101.247800884	-37.773804153
-283.757374749 	-69.8389822146	-43.1596269638
-283.568461337 	-12.4805861407	48.825708331
-282.011964585 	-7.28682687409	134.268642656
-281.48074838 	-65.1877247475	6.26043521544
-280.953676871 	-67.4231608479	-68.6140196336
-280.46461281 	-82.0690692194	11.3390396628
-280.449553825 	-82.1205146135	-15.1856661111
-277.934485176 	-18.7599081558	2.82744349059
-276.929793335 	-30.156289021	118.40939698
-269.986014007 	-107.464119472	-53.803846059
-268.752597879 	-114.750914133	-63.8100265776
-268.752597879 	-114.750914133	-63.8100265776
-267.886833821 	-61.857136974	-63.5327381535
-264.853121618 	-17.2307998346	6.24510316958
-264.291798864 	-24.3705056788	45.277517804
-263.564306439 	-109.898883458	-43.8295468509
-263.262623739 	-79.2619206908	-84.2960758873
-262.842365458 	-58.6336062377	-12.850973925
-261.250425329 	9.0234080048	105.060574113
-261.069973439 	-80.1075177876	-16.3562293166
-260.233925848 	-94.2133835592	-12.4688628698
-256.125589765 	-140.69617418	-76.9650955536
-254.522287694 	-17.9726157987	28.6236786048
-253.855213269 	-25.7320917855	28.3906353636
-252.953088557 	-116.680106246	-40.5823534585
-252.210305455 	38.659690557	123.571644521
-250.435099178 	-113.45449409	-60.4598223095
-250.435099178 	-113.45449409	-60.4598223095
-249.690588563 	-33.3898247028	-1.84484517302
-247.771973636 	-95.1479141877	-70.8779256174
-247.756081506 	-110.317026455	-58.3746179758
-247.756081506 	-110.317026455	-58.3746179758
-247.740723909 	-134.938429411	-115.711165832
-247.436161779 	3.10716260208	84.4625597438
-246.978546985 	-28.215500514	42.2461623452
-246.926602344 	-16.1728683298	82.6273152114
-246.361301039 	33.1756912598	88.8115614201
-245.51935813 	-80.3046826198	-41.8201381494
-244.044055599 	33.3773299014	120.408464111
-243.780923167 	-78.8607116295	-101.282506386
-243.51147674 	-37.0635659444	-17.9784674636
-243.245930668 	-19.2246933171	41.7200772118
